symbol,demangled,category,reason,diff_excerpt,date
_ZN12CTcpDBServer13SendHeartbeatEv,CTcpDBServer::SendHeartbeat(),other,"其余指令差异 3 处（助记符不同（mov    %eax,-0x10(%ebp) | je     <T> <_ZN12CTcpDBServer13SendHeartbeatEv+0x45>）；助记符不同（mov    -0x10(%ebp),%eax | add    $0xa,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,21 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 movl   $0xb,0x8(%esp)
 movl   $0x106a,0x4(%esp)
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN12CTcpDBServer16makePacketHeaderEtt>
-mov    %eax,-0x10(%ebp)",2026-08-11
_ZN12CTcpDBServer16makePacketHeaderEtt,"CTcpDBServer::makePacketHeader(unsigned short, unsigned short)",codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（mov vs lea））；其余指令差异 10 处（助记符不同（je     <T> <_ZN12CTcpDBServer16makePacketHeaderEtt+0x5d> | jne    <T> <_ZN12CTcpDBServer16makePacketHeaderEtt+0x25>）；操作数差异（mov    %eax,-0x10(%ebp) | mov    $0x0,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,34 +1,34 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x38,%esp
 mov    0xc(%ebp),%edx
 mov    0x10(%ebp),%eax
 mov    %dx,-0x1c(%ebp)
 mov    %ax,-0x20(%ebp)
 mov    0x8(%ebp),%eax
 mov    0xc(%eax),%eax",2026-08-11
_ZN12CTcpDBServer9ConnectedEv,CTcpDBServer::Connected(),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%eax））；等价指令形态差异 1 处（等价指令形态差异（push vs sub））；其余指令差异 11 处（助记符不同（sub    $0x30,%esp | test   %eax,%eax）；助记符不同（mov    0x8(%ebp),%eax | je     <T> <_ZN12CTcpDBServer9ConnectedEv+0x2a>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,36 +1,37 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
 push   %ebx
-sub    $0x30,%esp
+sub    $0x34,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN12CTcpDBServer9SendLoginEv>",2026-08-11
_ZN12CTcpDBServer9SendLoginEv,CTcpDBServer::SendLogin(),other,"其余指令差异 3 处（助记符不同（mov    %eax,-0x10(%ebp) | je     <T> <_ZN12CTcpDBServer9SendLoginEv+0x45>）；助记符不同（mov    -0x10(%ebp),%eax | add    $0xa,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,22 +1,21 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 movl   $0xb,0x8(%esp)
 movl   $0x1068,0x4(%esp)
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN12CTcpDBServer16makePacketHeaderEtt>
-mov    %eax,-0x10(%ebp)",2026-08-11
_ZN12CToolFileLogclEPKciS1_z,"CToolFileLog::operator()(char const*, int, char const*, ...)",codegen_diff,"寄存器分配差异 6 处（寄存器分配差异（mov    $0x7000,%edx | mov    $0x7000,%ebx）；寄存器分配差异（mov    %edx,0x8(%esp) | mov    %ebx,0x8(%esp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,82 +1,82 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %ebx
 sub    $0xe120,%esp
+mov    $0x7000,%ebx
+mov    %ebx,0x8(%esp)
+movl   $0x0,0x4(%esp)
 lea    -0x710c(%ebp),%eax",2026-08-11
_ZN12CUserManager10CreateUserEjjPciP11CGameServer,"CUserManager::CreateUser(unsigned int, unsigned int, char*, int, CGameServer*)",template_macro,源码未定位：第 3 节未能在候选源文件/对象中定位该函数定义（模板头文件、宏生成函数或 typedef 参数形态），无法从源码侧修复；共 70 组指令差异。,"--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,143 +1,149 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
-sub    $0x4c,%esp
+sub    $0x5c,%esp
 movl   $0x8c,(%esp)
 call   <T> <_ZN5CUsernwEj>",2026-08-11
_ZN12CUserManager10DeleteUserEP5CUser,CUserManager::DeleteUser(CUser*),codegen_diff,"等价指令形态差异 5 处（等价指令形态差异（je vs jmp）；等价指令形态差异（lea vs mov））；其余指令差异 11 处（助记符不同（je     <T> <_ZN12CUserManager10DeleteUserEP5CUser+0x20> | jne    <T> <_ZN12CUserManager10DeleteUserEP5CUser+0x1c>）；助记符不同（jmp    <T> <_ZN12CUserManager10DeleteUserEP5CUser+0xe4> | cmpl   $0x0,0xc(%ebp)））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,65 +1,71 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x24,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZNKSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5emptyEv>
 test   %al,%al
-je     <T> <_ZN12CUserManager10DeleteUserEP5CUser+0x20>",2026-08-11
_ZN12CUserManager10DeleteUserEj,CUserManager::DeleteUser(unsigned int),codegen_diff,"STL 模板实例化差异（GCC 4.1 ORIG vs GCC 4.4 重建的 libstdc++：const_iterator 转换、operator->/operator*、operator!=/operator== 等） 1 处（STL 调用差异（call   <T> <_ZNK12CUserManager8FindUserEj> | call   <T> <_ZNSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE4findERS0_>））；等价指令形态差异 4 处（等价指令形态差异（push vs sub）；等价指令形态差异（mov vs lea））；其余指令差异 37 处（助记符不同（push   %esi | jne    <T> <_ZN12CUserManager10DeleteUserEj+0x13a>）；助记符不同（sub    $0x3c,%esp | mov    0x8(%ebp),%edx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,83 +1,91 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
-push   %esi
 push   %ebx
-sub    $0x3c,%esp
+sub    $0x44,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)",2026-08-11
_ZN12CUserManager10InsertUserEjP5CUser,"CUserManager::InsertUser(unsigned int, CUser*)",caliber_issue,"立即数/常量差异 1 处（立即数不同（mov    $0x0,%eax | mov    $0x1,%eax））；其余指令差异 4 处（助记符不同（je     <T> <_ZN12CUserManager10InsertUserEjP5CUser+0x5d> | jne    <T> <_ZN12CUserManager10InsertUserEjP5CUser+0x14>）；助记符不同（call   <T> <_ZSt9make_pairIRKjRP5CUserESt4pairINSt17__decay_and_stripIT_E6__typeENS6_IT0_E6__typeEEOS7_OSA_> | mov    $0x0,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,32 +1,32 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x38,%esp
 mov    0x10(%ebp),%eax
 test   %eax,%eax
-je     <T> <_ZN12CUserManager10InsertUserEjP5CUser+0x5d>
+jne    <T> <_ZN12CUserManager10InsertUserEjP5CUser+0x14>
+mov    $0x0,%eax
+jmp    <T> <_ZN12CUserManager10InsertUserEjP5CUser+0x63>",2026-08-11
_ZN12CUserManager15ProcessByMinuteEv,CUserManager::ProcessByMinute(),caliber_issue,"STL 模板实例化差异（GCC 4.1 ORIG vs GCC 4.4 重建的 libstdc++：const_iterator 转换、operator->/operator*、operator!=/operator== 等） 1 处（STL 调用差异（call   <T> <_ZNSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5beginEv> | call   <T> <_ZNKSt17_Rb_tree_iteratorISt4pairIKjP5CUserEEptEv>））；寄存器分配差异 3 处（寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)）；寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)））；等价指令形态差异 4 处（等价指令形态差异（mov vs lea）；等价指令形态差异（mov vs lea））；立即数/常量差异 1 处（立即数不同（sub    $0x38,%esp | sub    $0x28,%esp））；其余指令差异 21 处（助记符不同（mov    0x8(%ebp),%eax | call   <T> <_ZNSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5beginEv>）；助记符不同（lea    0x18(%eax),%edx | sub    $0x4,%esp））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,50 +1,44 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x38,%esp
-mov    0x8(%ebp),%eax
-lea    0x18(%eax),%edx
-lea    -0x18(%ebp),%eax
-mov    %edx,0x4(%esp)
-mov    %eax,(%esp)
-call   <T> <_ZNSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5beginEv>",2026-08-11
_ZN12CUserManager17DeleteUser_CharNoEj,CUserManager::DeleteUser_CharNo(unsigned int),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（push vs sub）；等价指令形态差异（jne vs jmp））；基本块布局差异 3 处（函数内跳转偏移不同（jmp    <T> <_ZN12CUserManager17DeleteUser_CharNoEj+0x2d> | jmp    <T> <_ZN12CUserManager17DeleteUser_CharNoEj+0xb0>）；函数内跳转偏移不同（je     <T> <_ZN12CUserManager17DeleteUser_CharNoEj+0x38> | je     <T> <_ZN12CUserManager17DeleteUser_CharNoEj+0x5c>））；其余指令差异 11 处（助记符不同（push   %ebx | jne    <T> <_ZN12CUserManager17DeleteUser_CharNoEj+0x1f>）；助记符不同（sub    $0x30,%esp | jne    <T> <_ZN12CUserManager17DeleteUser_CharNoEj+0x26>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,57 +1,51 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x30,%esp
+sub    $0x38,%esp
 mov    0x8(%ebp),%eax
 add    $0x18,%eax
 mov    %eax,(%esp)",2026-08-11
_ZN12CUserManager17InsertUser_CharNoEjP5CUser,"CUserManager::InsertUser_CharNo(unsigned int, CUser*)",codegen_diff,"等价指令形态差异 1 处（等价指令形态差异（push vs sub））；栈帧/局部布局差异 3 处（栈局部偏移不同（lea    -0x28(%ebp),%eax | lea    -0x18(%ebp),%eax）；栈局部偏移不同（lea    -0x30(%ebp),%eax | lea    -0x20(%ebp),%eax））；其余指令差异 7 处（助记符不同（push   %esi | jne    <T> <_ZN12CUserManager17InsertUser_CharNoEjP5CUser+0x14>）；助记符不同（push   %ebx | mov    $0x0,%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,66 +1,33 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
-push   %esi
-push   %ebx
-sub    $0x4c,%esp
+sub    $0x38,%esp
 mov    0x10(%ebp),%eax
 test   %eax,%eax",2026-08-11
_ZN12CUserManager19InsertUser_CharNameEPcP5CUser,"CUserManager::InsertUser_CharName(char*, CUser*)",caliber_issue,"STL 模板实例化差异（GCC 4.1 ORIG vs GCC 4.4 重建的 libstdc++：const_iterator 转换、operator->/operator*、operator!=/operator== 等） 1 处（STL 调用差异（call   <T> <_ZN5CUser7GetDBIDEv> | call   <T> <_ZSt9make_pairISsRP5CUserESt4pairINSt17__decay_and_stripIT_E6__typeENS4_IT0_E6__typeEEOS5_OS8_>））；等价指令形态差异 10 处（等价指令形态差异（lea vs mov）；等价指令形态差异（lea vs mov））；立即数/常量差异 1 处（立即数不同（sub    $0x40,%esp | sub    $0x30,%esp））；其余指令差异 20 处（助记符不同（je     <T> <_ZN12CUserManager19InsertUser_CharNameEPcP5CUser+0xd0> | jne    <T> <_ZN12CUserManager19InsertUser_CharNameEPcP5CUser+0x19>）；助记符不同（lea    0xc(%ebp),%eax | jmp    <T> <_ZN12CUserManager19InsertUser_CharNameEPcP5CUser+0x11b>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,66 +1,97 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
-sub    $0x40,%esp
+sub    $0x30,%esp
 mov    0x10(%ebp),%eax
 test   %eax,%eax
-je     <T> <_ZN12CUserManager19InsertUser_CharNameEPcP5CUser+0xd0>",2026-08-11
_ZN12CUserManager26RefreshGuildAttendanceInfoEv,CUserManager::RefreshGuildAttendanceInfo(),caliber_issue,"等价指令形态差异 2 处（等价指令形态差异（mov vs lea）；等价指令形态差异（je vs jmp））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0x18(%ebp),%eax | lea    -0x14(%ebp),%eax））；基本块布局差异 1 处（函数内跳转偏移不同（jne    <T> <_ZN12CUserManager26RefreshGuildAttendanceInfoEv+0xf8> | jne    <T> <_ZN12CUserManager26RefreshGuildAttendanceInfoEv+0xd4>））；立即数/常量差异 1 处（立即数不同（sub    $0x30,%esp | sub    $0x20,%esp））；其余指令差异 7 处（助记符不同（lea    -0x18(%ebp),%eax | jmp    <T> <_ZN12CUserManager26RefreshGuildAttendanceInfoEv+0xa0>）；助记符不同（lea    -0x1c(%ebp),%eax | call   <T> <_ZNKSt17_Rb_tree_iteratorISt4pairIKjP5CUserEEptEv>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,82 +1,72 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
-sub    $0x30,%esp
+sub    $0x20,%esp
 mov    0x8(%ebp),%eax
 add    $0x18,%eax
 mov    %eax,(%esp)",2026-08-11
_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer,CUserManager::DeleteUsersOnGameServerDown(CGameServer*),codegen_diff,"寄存器分配差异 2 处（寄存器分配差异（test   %al,%al | test   %al,%al）；寄存器分配差异（test   %al,%al | test   %al,%al））；等价指令形态差异 7 处（等价指令形态差异（jmp vs jne）；等价指令形态差异（jne vs jmp））；基本块布局差异 6 处（函数内跳转偏移不同（je     <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x167> | je     <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x16d>）；函数内跳转偏移不同（jmp    <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x172> | jmp    <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x178>））；其余指令差异 13 处（助记符不同（je     <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x20> | jne    <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x2af>）；助记符不同（mov    $0x0,%eax | je     <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x68>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,202 +1,204 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x44,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZNKSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5emptyEv>
 test   %al,%al
-je     <T> <_ZN12CUserManager27DeleteUsersOnGameServerDownEP11CGameServer+0x20>",2026-08-11
_ZN12CUserManager29DeleteBlackUserOnCharacDeleteEj,CUserManager::DeleteBlackUserOnCharacDelete(unsigned int),caliber_issue,"STL 模板实例化差异（GCC 4.1 ORIG vs GCC 4.4 重建的 libstdc++：const_iterator 转换、operator->/operator*、operator!=/operator== 等） 1 处（STL 调用差异（call   <T> <_ZNSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5beginEv> | call   <T> <_ZNKSt17_Rb_tree_iteratorISt4pairIKjP5CUserEEptEv>））；寄存器分配差异 2 处（寄存器分配差异（mov    %eax,(%esp) | mov    %eax,(%esp)）；寄存器分配差异（mov    %eax,0x4(%esp) | mov    %edx,0x4(%esp)））；等价指令形态差异 5 处（等价指令形态差异（mov vs lea）；等价指令形态差异（lea vs mov））；基本块布局差异 1 处（函数内跳转偏移不同（jne    <T> <_ZN12CUserManager29DeleteBlackUserOnCharacDeleteEj+0xb8> | jne    <T> <_ZN12CUserManager29DeleteBlackUserOnCharacDeleteEj+0x8a>））；立即数/常量差异 1 处（立即数不同（sub    $0x38,%esp | sub    $0x28,%esp））；其余指令差异 16 处（助记符不同（mov    0x8(%ebp),%eax | call   <T> <_ZNSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5beginEv>）；助记符不同（lea    0x18(%eax),%edx | sub    $0x4,%esp））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,58 +1,46 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x38,%esp
+sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 add    $0x18,%eax
 mov    %eax,(%esp)
 call   <T> <_ZNKSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5emptyEv>
 test   %al,%al",2026-08-11
_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer,CUserManager::DeleteUsersOnTcpGameServerDown(CTcpGameServer*),codegen_diff,"寄存器分配差异 2 处（寄存器分配差异（test   %al,%al | test   %al,%al）；寄存器分配差异（test   %al,%al | test   %al,%al））；等价指令形态差异 7 处（等价指令形态差异（jmp vs jne）；等价指令形态差异（jne vs jmp））；基本块布局差异 6 处（函数内跳转偏移不同（je     <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x167> | je     <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x16d>）；函数内跳转偏移不同（jmp    <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x172> | jmp    <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x178>））；其余指令差异 13 处（助记符不同（je     <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x20> | jne    <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x2af>）；助记符不同（mov    $0x0,%eax | je     <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x68>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,202 +1,204 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x44,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZNKSt3mapIKjP5CUserSt4lessIS0_ESaISt4pairIS0_S2_EEE5emptyEv>
 test   %al,%al
-je     <T> <_ZN12CUserManager30DeleteUsersOnTcpGameServerDownEP14CTcpGameServer+0x20>",2026-08-11
_ZN12EpollHandler10ResetEpollEi,EpollHandler::ResetEpoll(int),caliber_issue,"寄存器分配差异 1 处（寄存器分配差异（add    $0x4,%eax | add    $0x4,%eax））；等价指令形态差异 1 处（等价指令形态差异（lea vs mov））；栈帧/局部布局差异 1 处（栈局部偏移不同（lea    -0xc(%ebp),%eax | lea    -0x10(%ebp),%eax））；立即数/常量差异 2 处（立即数不同（sub    $0x24,%esp | sub    $0x34,%esp）；立即数不同（movl   $0x1,0x4(%eax) | movl   $0x1,(%eax)））；其余指令差异 8 处（助记符不同（lea    0x4(%eax),%edx | movl   $0x1,-0x1c(%ebp)）；助记符不同（shr    $0x1f,%eax | mov    0x8(%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,43 +1,47 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
-sub    $0x24,%esp
+sub    $0x34,%esp
 mov    0x8(%ebp),%eax
-add    $0x4,%eax
 movl   $0xc,0x8(%esp)
 movl   $0x0,0x4(%esp)",2026-08-11
_ZN12EpollHandler11GetEventPtrEi,EpollHandler::GetEventPtr(int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x10(%eax),%ecx | mov    0x10(%eax),%eax））；其余指令差异 1 处（操作数差异（mov    0x4(%eax),%eax | mov    %eax,%ecx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,13 +1,15 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0x10(%eax),%ecx
+mov    0x10(%eax),%eax
+mov    %eax,%ecx
 mov    0xc(%ebp),%edx
 mov    %edx,%eax
 add    %eax,%eax",2026-08-11
_ZN12EpollHandler12IsSetInEventEi,EpollHandler::IsSetInEvent(int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x10(%eax),%ecx | mov    0x10(%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,14 +1,15 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0x10(%eax),%ecx
+mov    0x10(%eax),%eax
+mov    %eax,%ecx
 mov    0xc(%ebp),%edx
 mov    %edx,%eax
 add    %eax,%eax",2026-08-11
_ZN12EpollHandler12WaitForEventEv,EpollHandler::WaitForEvent(),codegen_diff,"等价指令形态差异 2 处（等价指令形态差异（sub vs push）；等价指令形态差异（leave vs pop））；其余指令差异 5 处（助记符不同（mov    %eax,-0x10(%ebp) | sub    $0x14,%esp）；操作数差异（mov    %eax,-0xc(%ebp) | mov    %eax,%ebx））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,20 +1,20 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x28,%esp
+push   %ebx
+sub    $0x14,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN12EpollHandler14GetEpollEventsEv>
-mov    %eax,-0x10(%ebp)",2026-08-11
_ZN12EpollHandler13IsSetErrEventEi,EpollHandler::IsSetErrEvent(int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x10(%eax),%ecx | mov    0x10(%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,17 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0x10(%eax),%ecx
+mov    0x10(%eax),%eax
+mov    %eax,%ecx
 mov    0xc(%ebp),%edx
 mov    %edx,%eax
 add    %eax,%eax",2026-08-11
_ZN12EpollHandler13IsSetOutEventEi,EpollHandler::IsSetOutEvent(int),codegen_diff,"寄存器分配差异 1 处（寄存器分配差异（mov    0x10(%eax),%ecx | mov    0x10(%eax),%eax））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,17 @@
 push   %ebp
 mov    %esp,%ebp
 mov    0x8(%ebp),%eax
-mov    0x10(%eax),%ecx
+mov    0x10(%eax),%eax
+mov    %eax,%ecx
 mov    0xc(%ebp),%edx
 mov    %edx,%eax
 add    %eax,%eax",2026-08-11
_ZN12EpollHandler8SetEpollEPvib,"EpollHandler::SetEpoll(void*, int, bool)",caliber_issue,"寄存器分配差异 1 处（寄存器分配差异（mov    0x8(%ebp),%eax | mov    0x8(%ebp),%edx））；等价指令形态差异 2 处（等价指令形态差异（lea vs mov）；等价指令形态差异（mov vs lea））；栈帧/局部布局差异 3 处（栈局部偏移不同（mov    %al,-0x1c(%ebp) | mov    %al,-0x2c(%ebp)）；栈局部偏移不同（cmpb   $0x0,-0x1c(%ebp) | cmpb   $0x0,-0x2c(%ebp)））；基本块布局差异 1 处（函数内跳转偏移不同（je     <T> <_ZN12EpollHandler8SetEpollEPvib+0x1f> | je     <T> <_ZN12EpollHandler8SetEpollEPvib+0x1a>））；立即数/常量差异 1 处（立即数不同（sub    $0x34,%esp | sub    $0x44,%esp））；其余指令差异 11 处（操作数差异（mov    0x8(%ebp),%eax | mov    $0x8000001d,%eax）；助记符不同（movl   $0x8000001d,0x4(%eax) | jmp    <T> <_ZN12EpollHandler8SetEpollEPvib+0x1f>））","--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,47 +1,52 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
-sub    $0x34,%esp
+sub    $0x44,%esp
 mov    0x14(%ebp),%eax
-mov    %al,-0x1c(%ebp)
-cmpb   $0x0,-0x1c(%ebp)
-je     <T> <_ZN12EpollHandler8SetEpollEPvib+0x1f>",2026-08-11
